gsm,field,raw_value,reason
GSM3654557,age,21,number_without_unit
GSM3654558,age,21,number_without_unit
GSM3654559,age,21,number_without_unit
GSM3654560,age,21,number_without_unit
GSM3654561,age,21,number_without_unit
GSM3654562,age,21,number_without_unit
GSM3654563,age,21,number_without_unit
GSM3654564,age,21,number_without_unit
GSM3654565,age,21,number_without_unit
GSM3654566,age,21,number_without_unit
GSM3654567,age,21,number_without_unit
GSM3654568,age,21,number_without_unit
GSM3654569,age,21,number_without_unit
GSM3654570,age,21,number_without_unit
GSM3654571,age,21,number_without_unit
GSM3654572,age,21,number_without_unit
GSM3654573,age,21,number_without_unit
GSM3654574,age,21,number_without_unit
GSM3654575,age,21,number_without_unit
GSM3654576,age,21,number_without_unit
GSM3654577,age,21,number_without_unit
GSM3654578,age,21,number_without_unit
GSM3654579,age,21,number_without_unit
GSM3654580,age,21,number_without_unit
GSM3654581,age,21,number_without_unit
GSM3654582,age,21,number_without_unit
GSM3654583,age,21,number_without_unit
GSM3654584,age,21,number_without_unit
GSM3654585,age,21,number_without_unit
GSM3654586,age,21,number_without_unit
GSM3654587,age,21,number_without_unit
GSM3654588,age,21,number_without_unit
GSM3654589,age,21,number_without_unit
GSM3654590,age,21,number_without_unit
GSM3654591,age,21,number_without_unit
GSM3654592,age,21,number_without_unit
GSM3654593,age,21,number_without_unit
GSM3654594,age,21,number_without_unit
GSM3654595,age,21,number_without_unit
GSM3654596,age,21,number_without_unit
GSM3654597,age,21,number_without_unit
GSM3654598,age,21,number_without_unit
GSM3654599,age,21,number_without_unit
GSM3654600,age,21,number_without_unit
GSM3654601,age,21,number_without_unit
GSM3654602,age,21,number_without_unit
GSM3654603,age,21,number_without_unit
GSM3654604,age,21,number_without_unit
GSM3654605,age,21,number_without_unit
GSM3654606,age,21,number_without_unit
GSM3654607,age,21,number_without_unit
GSM3654608,age,21,number_without_unit
GSM3654609,age,21,number_without_unit
GSM3654610,age,21,number_without_unit
GSM3654611,age,21,number_without_unit
GSM3654612,age,21,number_without_unit
GSM3654613,age,21,number_without_unit
GSM3654614,age,21,number_without_unit
GSM3654615,age,21,number_without_unit
GSM3654616,age,21,number_without_unit
GSM3654617,age,21,number_without_unit
GSM3654618,age,21,number_without_unit
GSM3654619,age,21,number_without_unit
GSM3654620,age,21,number_without_unit
GSM3654621,age,21,number_without_unit
GSM3654622,age,21,number_without_unit
GSM3654623,age,21,number_without_unit
GSM3654624,age,21,number_without_unit
GSM3654625,age,21,number_without_unit
GSM3654626,age,21,number_without_unit
GSM3654627,age,21,number_without_unit
GSM3654628,age,21,number_without_unit
GSM3654629,age,21,number_without_unit
GSM3654630,age,21,number_without_unit
GSM3654631,age,21,number_without_unit
GSM3654632,age,21,number_without_unit
GSM3654633,age,21,number_without_unit
GSM3654634,age,21,number_without_unit
GSM3654635,age,21,number_without_unit
GSM3654636,age,21,number_without_unit
GSM3654637,age,21,number_without_unit
GSM3654638,age,21,number_without_unit
GSM3654639,age,21,number_without_unit
GSM3654640,age,21,number_without_unit
GSM3654641,age,21,number_without_unit
GSM3654642,age,21,number_without_unit
GSM3654643,age,21,number_without_unit
GSM3654644,age,21,number_without_unit
GSM3654645,age,21,number_without_unit
GSM3654646,age,21,number_without_unit
GSM3654647,age,21,number_without_unit
GSM3654648,age,21,number_without_unit
GSM3654649,age,21,number_without_unit
GSM3654650,age,21,number_without_unit
GSM3654651,age,21,number_without_unit
GSM3654652,age,21,number_without_unit
GSM3654653,age,21,number_without_unit
GSM3654654,age,21,number_without_unit
GSM3654655,age,21,number_without_unit
GSM3654656,age,21,number_without_unit
GSM3654657,age,21,number_without_unit
GSM3654658,age,21,number_without_unit
GSM3654659,age,21,number_without_unit
GSM3654660,age,21,number_without_unit
GSM3654661,age,21,number_without_unit
GSM3654662,age,21,number_without_unit
GSM3654663,age,21,number_without_unit
GSM3654664,age,21,number_without_unit
GSM3654665,age,21,number_without_unit
GSM3654666,age,21,number_without_unit
GSM3654667,age,21,number_without_unit
GSM3654668,age,21,number_without_unit
GSM3654669,age,21,number_without_unit
GSM3654670,age,21,number_without_unit
GSM3654671,age,21,number_without_unit
GSM3654672,age,21,number_without_unit
GSM3654673,age,21,number_without_unit
GSM3654674,age,21,number_without_unit
GSM3654675,age,21,number_without_unit
GSM3654676,age,21,number_without_unit
GSM3654677,age,21,number_without_unit
GSM3654678,age,21,number_without_unit
GSM3654679,age,21,number_without_unit
GSM3654680,age,21,number_without_unit
GSM3654681,age,21,number_without_unit
GSM3654682,age,21,number_without_unit
GSM3654683,age,21,number_without_unit
GSM3654684,age,21,number_without_unit
GSM3654685,age,21,number_without_unit
GSM3654686,age,21,number_without_unit
GSM3654687,age,21,number_without_unit
GSM3654688,age,21,number_without_unit
GSM3654689,age,21,number_without_unit
GSM3654690,age,21,number_without_unit
GSM3654691,age,21,number_without_unit
GSM3654692,age,21,number_without_unit
GSM3654693,age,21,number_without_unit
GSM3654694,age,21,number_without_unit
GSM3654695,age,21,number_without_unit
GSM3654696,age,21,number_without_unit
GSM3654697,age,21,number_without_unit
GSM3654698,age,21,number_without_unit
GSM3654699,age,21,number_without_unit
GSM3654700,age,21,number_without_unit
GSM3654701,age,21,number_without_unit
GSM3654702,age,21,number_without_unit
GSM3654703,age,21,number_without_unit
GSM3654704,age,21,number_without_unit
GSM3654705,age,21,number_without_unit
GSM3654706,age,21,number_without_unit
GSM3654707,age,21,number_without_unit
GSM3654708,age,21,number_without_unit
GSM3654709,age,21,number_without_unit
GSM3654710,age,21,number_without_unit
GSM3654711,age,21,number_without_unit
GSM3654712,age,21,number_without_unit
GSM3654713,age,21,number_without_unit
GSM3654714,age,21,number_without_unit
GSM3654715,age,21,number_without_unit
GSM3654716,age,21,number_without_unit
GSM3654717,age,21,number_without_unit
GSM3654718,age,21,number_without_unit
GSM3654719,age,21,number_without_unit
GSM3654720,age,21,number_without_unit
GSM3654721,age,21,number_without_unit
GSM3654722,age,21,number_without_unit
GSM3654723,age,21,number_without_unit
GSM3654724,age,21,number_without_unit
GSM3654725,age,21,number_without_unit
GSM3654726,age,21,number_without_unit
GSM3654727,age,21,number_without_unit
GSM3654728,age,21,number_without_unit
GSM3654729,age,21,number_without_unit
GSM3654730,age,21,number_without_unit
GSM3654731,age,21,number_without_unit
GSM3654732,age,21,number_without_unit
GSM3654733,age,21,number_without_unit
GSM3654734,age,21,number_without_unit
GSM3654735,age,21,number_without_unit
GSM3654736,age,21,number_without_unit
GSM3654737,age,21,number_without_unit
GSM3654738,age,21,number_without_unit
GSM3654739,age,21,number_without_unit
GSM3654740,age,21,number_without_unit
GSM3654741,age,21,number_without_unit
GSM3654742,age,21,number_without_unit
GSM3654743,age,21,number_without_unit
GSM3654744,age,21,number_without_unit
GSM3654745,age,21,number_without_unit
GSM3654746,age,21,number_without_unit
GSM3654747,age,21,number_without_unit
GSM3654748,age,21,number_without_unit
GSM3654749,age,21,number_without_unit
GSM3654750,age,21,number_without_unit
GSM3654751,age,21,number_without_unit
GSM3654752,age,21,number_without_unit
GSM3654753,age,21,number_without_unit
GSM3654754,age,21,number_without_unit
GSM3654755,age,21,number_without_unit
GSM3654756,age,21,number_without_unit
GSM3654757,age,21,number_without_unit
GSM3654758,age,21,number_without_unit
GSM3654759,age,21,number_without_unit
GSM3654760,age,21,number_without_unit
GSM3654761,age,21,number_without_unit
GSM3654762,age,21,number_without_unit
GSM3654763,age,21,number_without_unit
GSM3654764,age,21,number_without_unit
GSM3654765,age,21,number_without_unit
GSM3654766,age,21,number_without_unit
GSM3654767,age,21,number_without_unit
GSM3654768,age,21,number_without_unit
GSM3654769,age,21,number_without_unit
GSM3654770,age,21,number_without_unit
GSM3654771,age,21,number_without_unit
GSM3654772,age,21,number_without_unit
GSM3654773,age,21,number_without_unit
GSM3654774,age,21,number_without_unit
GSM3654775,age,21,number_without_unit
GSM3654776,age,21,number_without_unit
GSM3654777,age,21,number_without_unit
GSM3654778,age,21,number_without_unit
GSM3654779,age,21,number_without_unit
GSM3654780,age,21,number_without_unit
GSM3654781,age,21,number_without_unit
GSM3654782,age,21,number_without_unit
GSM3654783,age,21,number_without_unit
GSM3654784,age,21,number_without_unit
GSM3654785,age,21,number_without_unit
GSM3654786,age,21,number_without_unit
GSM3654787,age,21,number_without_unit
GSM3654788,age,21,number_without_unit
GSM3654789,age,21,number_without_unit
GSM3654790,age,21,number_without_unit
GSM3654791,age,21,number_without_unit
GSM3654792,age,21,number_without_unit
GSM3654793,age,21,number_without_unit
GSM3654794,age,21,number_without_unit
GSM3654795,age,21,number_without_unit
GSM3654796,age,21,number_without_unit
GSM3654797,age,21,number_without_unit
GSM3654798,age,21,number_without_unit
GSM3654799,age,21,number_without_unit
GSM3654800,age,21,number_without_unit
GSM3654801,age,21,number_without_unit
GSM3654802,age,21,number_without_unit
GSM3654803,age,21,number_without_unit
GSM3654804,age,21,number_without_unit
GSM3654805,age,21,number_without_unit
GSM3654806,age,21,number_without_unit
GSM3654807,age,21,number_without_unit
GSM3654808,age,21,number_without_unit
GSM3654809,age,21,number_without_unit
GSM3654810,age,21,number_without_unit
GSM3654811,age,21,number_without_unit
GSM3654812,age,21,number_without_unit
GSM3654813,age,21,number_without_unit
GSM3654814,age,21,number_without_unit
GSM3654815,age,21,number_without_unit
GSM3654816,age,21,number_without_unit
GSM3654817,age,21,number_without_unit
GSM3654818,age,21,number_without_unit
GSM3654819,age,21,number_without_unit
GSM3654820,age,21,number_without_unit
GSM3654821,age,21,number_without_unit
GSM3654822,age,21,number_without_unit
GSM3654823,age,21,number_without_unit
GSM3654824,age,21,number_without_unit
GSM3654825,age,21,number_without_unit
GSM3654826,age,21,number_without_unit
GSM3654827,age,21,number_without_unit
GSM3654828,age,21,number_without_unit
GSM3654829,age,21,number_without_unit
GSM3654830,age,21,number_without_unit
GSM3654831,age,21,number_without_unit
GSM3654832,age,21,number_without_unit
GSM3654833,age,21,number_without_unit
GSM3654834,age,21,number_without_unit
GSM3654835,age,21,number_without_unit
GSM3654836,age,21,number_without_unit
GSM3654837,age,21,number_without_unit
GSM3654838,age,21,number_without_unit
GSM3654839,age,21,number_without_unit
GSM3654840,age,21,number_without_unit
GSM3654841,age,21,number_without_unit
GSM3654842,age,21,number_without_unit
GSM3654843,age,21,number_without_unit
GSM3654844,age,21,number_without_unit
GSM3654845,age,21,number_without_unit
GSM3654846,age,21,number_without_unit
GSM3654847,age,21,number_without_unit
GSM3654848,age,21,number_without_unit
GSM3654849,age,21,number_without_unit
GSM3654850,age,21,number_without_unit
GSM3654851,age,21,number_without_unit
GSM3654852,age,21,number_without_unit
GSM3654853,age,21,number_without_unit
GSM3654854,age,21,number_without_unit
GSM3654855,age,21,number_without_unit
GSM3654856,age,21,number_without_unit
GSM3654857,age,21,number_without_unit
GSM3654858,age,21,number_without_unit
GSM3654859,age,21,number_without_unit
GSM3654860,age,21,number_without_unit
GSM3654861,age,21,number_without_unit
GSM3654862,age,21,number_without_unit
GSM3654863,age,21,number_without_unit
GSM3654864,age,21,number_without_unit
GSM3654865,age,21,number_without_unit
GSM3654866,age,21,number_without_unit
GSM3654867,age,21,number_without_unit
GSM3654868,age,21,number_without_unit
GSM3654869,age,21,number_without_unit
GSM3654870,age,21,number_without_unit
GSM3654871,age,21,number_without_unit
GSM3654872,age,21,number_without_unit
GSM3654873,age,21,number_without_unit
GSM3654874,age,21,number_without_unit
GSM3654875,age,21,number_without_unit
GSM3654876,age,21,number_without_unit
GSM3654877,age,21,number_without_unit
GSM3654878,age,21,number_without_unit
GSM3654879,age,21,number_without_unit
GSM3654880,age,21,number_without_unit
GSM3654881,age,21,number_without_unit
GSM3654882,age,21,number_without_unit
GSM3654883,age,21,number_without_unit
GSM3654884,age,21,number_without_unit
GSM3654885,age,21,number_without_unit
GSM3654886,age,21,number_without_unit
GSM3654887,age,21,number_without_unit
GSM3654888,age,21,number_without_unit
GSM3654889,age,21,number_without_unit
GSM3654890,age,21,number_without_unit
GSM3654891,age,21,number_without_unit
GSM3654892,age,21,number_without_unit
GSM3654893,age,21,number_without_unit
GSM3654894,age,21,number_without_unit
GSM3654895,age,21,number_without_unit
GSM3654896,age,21,number_without_unit
GSM3654897,age,21,number_without_unit
GSM3654898,age,21,number_without_unit
GSM3654899,age,21,number_without_unit
GSM3654900,age,21,number_without_unit
GSM3654901,age,21,number_without_unit
GSM3654902,age,21,number_without_unit
GSM3654903,age,21,number_without_unit
GSM3654904,age,21,number_without_unit
GSM3654905,age,21,number_without_unit
GSM3654906,age,21,number_without_unit
GSM3654907,age,21,number_without_unit
GSM3654908,age,21,number_without_unit
GSM3654909,age,21,number_without_unit
GSM3654910,age,21,number_without_unit
GSM3654911,age,21,number_without_unit
GSM3654912,age,21,number_without_unit
GSM3654913,age,21,number_without_unit
GSM3654914,age,21,number_without_unit
GSM3654915,age,21,number_without_unit
GSM3654916,age,21,number_without_unit
GSM3654917,age,21,number_without_unit
GSM3654918,age,21,number_without_unit
GSM3654919,age,21,number_without_unit
GSM3654920,age,21,number_without_unit
GSM3654921,age,21,number_without_unit
GSM3654922,age,21,number_without_unit
GSM3654923,age,21,number_without_unit
GSM3654924,age,21,number_without_unit
GSM3654925,age,21,number_without_unit
GSM3654926,age,21,number_without_unit
GSM3654927,age,21,number_without_unit
GSM3654928,age,21,number_without_unit
GSM3654929,age,21,number_without_unit
GSM3654930,age,21,number_without_unit
GSM3654931,age,21,number_without_unit
GSM3654932,age,21,number_without_unit
GSM3654933,age,21,number_without_unit
GSM3654934,age,21,number_without_unit
GSM3654935,age,21,number_without_unit
GSM3654936,age,21,number_without_unit
GSM3654937,age,21,number_without_unit
GSM3654938,age,21,number_without_unit
GSM3654939,age,21,number_without_unit
GSM3654940,age,21,number_without_unit
GSM3654941,age,21,number_without_unit
GSM3654942,age,21,number_without_unit
GSM3654943,age,21,number_without_unit
GSM3654944,age,21,number_without_unit
GSM3654945,age,21,number_without_unit
GSM3654946,age,21,number_without_unit
GSM3654947,age,21,number_without_unit
GSM3654948,age,21,number_without_unit
GSM3654949,age,21,number_without_unit
GSM3654950,age,21,number_without_unit
GSM3654951,age,21,number_without_unit
GSM3654952,age,21,number_without_unit
GSM3654953,age,21,number_without_unit
GSM3654954,age,21,number_without_unit
GSM3654955,age,21,number_without_unit
GSM3654956,age,21,number_without_unit
GSM3654957,age,21,number_without_unit
GSM3654958,age,21,number_without_unit
GSM3654959,age,21,number_without_unit
GSM3654960,age,21,number_without_unit
GSM3654961,age,21,number_without_unit
GSM3654962,age,21,number_without_unit
GSM3654963,age,21,number_without_unit
GSM3654964,age,21,number_without_unit
