gsm,title,source_name,organism,molecule,library_strategy,library_source,is_expression,age_raw,age_value,age_unit,age_months,age_stage,age_group,age_rule,age_source,age_flags,sex_raw,sex,sex_rule,sex_source,tissue_raw,tissue,tissue_ontology,cell_type_raw,cell_type,cell_type_ontology,cell_line,sample_type,strain_raw,strain,genotype_raw,genotype_is_control,treatment_raw,treatment_is_control,treatment_source,is_pooled,is_cell_level,series_ids
GSM1617050,WT Resident peritoneal macrophages,Resident peritoneal macrophages,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated resident peritoneal macrophages,macrophage,CL:0000235,,isolated cells,,,Wild type,True,,,,False,False,GSE66211;GSE66502
GSM1617051,Mecp2-null Resident peritoneal macrophages,Resident peritoneal macrophages,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated resident peritoneal macrophages,macrophage,CL:0000235,,isolated cells,,,Mecp2-null,False,,,,False,False,GSE66211;GSE66502
GSM1617052,WT Microglia #3,Microglia,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated microglia,microglia,CL:0000129,,isolated cells,,,Wild type,True,,,,False,False,GSE66211;GSE66502
GSM1617053,WT Microglia #4,Microglia,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated microglia,microglia,CL:0000129,,isolated cells,,,Wild type,True,,,,False,False,GSE66211;GSE66502
GSM1617054,WT Microglia #5,Microglia,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated microglia,microglia,CL:0000129,,isolated cells,,,Wild type,True,,,,False,False,GSE66211;GSE66502
GSM1617055,WT Microglia #6,Microglia,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated microglia,microglia,CL:0000129,,isolated cells,,,Wild type,True,,,,False,False,GSE66211;GSE66502
GSM1617056,Mecp2-null Microglia #3,Microglia,Mus musculus,total RNA,RNA-Seq,transcriptomic,True,10-12wk,11.0,weeks,2.53,,young,range_midpoint,field,range,,,,,,,,Acutely isolated microglia,microglia,CL:0000129,,isolated cells,,,Mecp2-null,False,,,,False,False,GSE66211;GSE66502
GSM1924252,microglia_WT_2,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924253,microglia_AD_3,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924254,microglia_WT_4,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924255,microglia_AD_5,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924256,microglia_WT_6,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924257,microglia_AD_7,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924258,microglia_AD_1,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924259,astrocytes_AD_2,"cortical astrocytes (glt1), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924260,astrocytes_WT_3,"cortical astrocytes (glt1), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924261,astroyctes_WT_4,"cortical astrocytes (glt1), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924262,astrocytes_AD_1,"cortical astrocytes (glt1), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924263,microglia_AD_2,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924264,microglia_WT_3,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924265,microglia_AD_4,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924266,microglia_WT_5,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924267,microglia_AD_6,"cortical microglia (cd11b), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924268,microglia_WT_7,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924269,microglia_WT_1,"cortical microglia (cd11b), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b+ / cd45+,microglia,CL:0000129,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924270,astrocytes_WT_2,"cortical astrocytes (glt1), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1924271,astrocytes_AD_3,"cortical astrocytes (glt1), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924272,astrocytes_AD_4,"cortical astrocytes (glt1), APPswe/PS1dE9 mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),APPswe/PS1dE9,False,,,,False,False,GSE74615
GSM1924273,astrocytes_WT_1,"cortical astrocytes (glt1), WT mouse",Mus musculus,total RNA,,,True,15-18 months,16.5,months,16.5,,middle,range_midpoint,field,range,,,,,brain,brain,UBERON:0000955,myelin- / O4- / cd11b- / glt+,astrocyte,CL:0000127,,isolated cells,C57BL/6,C57BL/6 (substrain not stated),WT,True,,,,False,False,GSE74615
GSM1942208,ctx_309_het_2m,het_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942209,hip_261_ko_2m,ko_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942210,crb_314_wt_2m,wt_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942211,hip_305_het_2m,het_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942212,ctx_293_wt_2m,wt_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942213,crb_256_ko_2m,ko_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942214,ctx_307_het_2m,het_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942215,hip_317_wt_2m,wt_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942216,crb_306_ko_2m,ko_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942217,ctx_256_ko_2m,ko_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942218,crb_311_wt_2m,wt_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942219,ctx_308_wt_2m,wt_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942220,crb_305_het_2m,het_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942221,ctx_303_het_2m,het_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942222,crb_307_het_2m,het_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942223,crb_309_het_2m,het_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942224,hip_256_ko_2m,ko_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942225,ctx_304_het_2m,het_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942226,ctx_317_wt_2m,wt_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942227,hip_307_het_2m,het_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942228,hip_314_wt_2m,wt_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942229,crb_261_ko_2m,ko_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942230,crb_293_wt_2m,wt_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942231,crb_301_het_2m,het_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942232,hip_311_wt_2m,wt_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942233,crb_317_wt_2m,wt_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942234,hip_309_het_2m,het_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942235,ctx_306_ko_2m,ko_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942236,ctx_311_wt_2m,wt_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942237,hip_249_ko_2m,ko_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942238,ctx_315_wt_2m,wt_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942239,ctx_263_ko_2m,ko_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942240,hip_306_ko_2m,ko_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942241,hip_308_wt_2m,wt_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942242,hip_301_het_2m,het_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942243,crb_252_ko_2m,ko_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942244,ctx_252_ko_2m,ko_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942245,ctx_249_ko_2m,ko_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942246,ctx_314_wt_2m,wt_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942247,hip_315_wt_2m,wt_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,WT; Grn+/+,True,,,,False,False,GSE75083
GSM1942248,ctx_301_het_2m,het_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942249,hip_304_het_2m,het_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,het; Grn+/-,False,,,,False,False,GSE75083
GSM1942250,hip_252_ko_2m,ko_2m_hip,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,hippocampus (hip),hippocampus,UBERON:0002421,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942251,crb_263_ko_2m,ko_2m_crb,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,M,male,explicit_token,field,cerebellum (crb),cerebellum,UBERON:0002037,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
GSM1942252,ctx_261_ko_2m,ko_2m_ctx,Mus musculus,total RNA,,,True,2 months,2.0,months,2.0,,young,number_with_unit,field,,F,female,explicit_token,field,cortex (ctx),cerebral cortex,UBERON:0000956,,,,,tissue,"mixed; 62.5% C57BL/6J, 12.5% 129Sv/Jae, 25% FVB",C57BL/6J,KO; Grn-/-,False,,,,False,False,GSE75083
